blob_timestamp_ms_time_from_acquisition_start_to_blob_transfer,93472
trigger_source,2
trigger_mode,0
recording_time_s,5.000000
recording_time_ms,5000.000000
sampling_rate_ms,0.037185226
sample_count,134462
duration_from_sample_count_ms,4999.999809
duration_error_ms,-0.000191
duration_error_percent,-0.000004

sample_index,sample_time_from_payload_start_ms,raw_counts_int16,acceleration_mg,acceleration_g
295,10.969641563,-65,-31.720000,-0.031720000
296,11.006826788,5,2.440000,0.002440000
297,11.044012014,-40,-19.520000,-0.019520000
298,11.081197239,-49,-23.912000,-0.023912000
299,11.118382465,-2,-0.976000,-0.000976000
300,11.155567691,-59,-28.792000,-0.028792000
301,11.192752916,-40,-19.520000,-0.019520000
302,11.229938142,-14,-6.832000,-0.006832000
303,11.267123368,-70,-34.160000,-0.034160000
304,11.304308593,-14,-6.832000,-0.006832000
305,11.341493819,-41,-20.008000,-0.020008000
306,11.378679045,-7,-3.416000,-0.003416000
307,11.415864270,-21,-10.248000,-0.010248000
308,11.453049496,-23,-11.224000,-0.011224000
309,11.490234721,19,9.272000,0.009272000
310,11.527419947,-20,-9.760000,-0.009760000
311,11.564605173,13,6.344000,0.006344000
312,11.601790398,-8,-3.904000,-0.003904000
313,11.638975624,-59,-28.792000,-0.028792000
314,11.676160850,-4,-1.952000,-0.001952000
315,11.713346075,-43,-20.984000,-0.020984000
316,11.750531301,-30,-14.640000,-0.014640000
317,11.787716527,-15,-7.320000,-0.007320000
318,11.824901752,-20,-9.760000,-0.009760000
319,11.862086978,-36,-17.568000,-0.017568000
320,11.899272203,-23,-11.224000,-0.011224000
321,11.936457429,-25,-12.200000,-0.012200000
322,11.973642655,-20,-9.760000,-0.009760000
323,12.010827880,-51,-24.888000,-0.024888000
324,12.048013106,-19,-9.272000,-0.009272000
325,12.085198332,8,3.904000,0.003904000
326,12.122383557,-5,-2.440000,-0.002440000
327,12.159568783,-23,-11.224000,-0.011224000
328,12.196754009,-33,-16.104000,-0.016104000
329,12.233939234,-17,-8.296000,-0.008296000
330,12.271124460,-30,-14.640000,-0.014640000
331,12.308309685,-14,-6.832000,-0.006832000
332,12.345494911,10,4.880000,0.004880000
333,12.382680137,-30,-14.640000,-0.014640000
334,12.419865362,-20,-9.760000,-0.009760000
335,12.457050588,-26,-12.688000,-0.012688000
336,12.494235814,-13,-6.344000,-0.006344000
337,12.531421039,-20,-9.760000,-0.009760000
338,12.568606265,10,4.880000,0.004880000
339,12.605791491,-19,-9.272000,-0.009272000
340,12.642976716,-23,-11.224000,-0.011224000
341,12.680161942,4,1.952000,0.001952000
342,12.717347167,-49,-23.912000,-0.023912000
343,12.754532393,-32,-15.616000,-0.015616000
344,12.791717619,-37,-18.056000,-0.018056000
345,12.828902844,-22,-10.736000,-0.010736000
346,12.866088070,-52,-25.376000,-0.025376000
347,12.903273296,-23,-11.224000,-0.011224000
348,12.940458521,-10,-4.880000,-0.004880000
349,12.977643747,-26,-12.688000,-0.012688000
350,13.014828973,-40,-19.520000,-0.019520000
351,13.052014198,-48,-23.424000,-0.023424000
352,13.089199424,5,2.440000,0.002440000
353,13.126384649,-8,-3.904000,-0.003904000
354,13.163569875,-45,-21.960000,-0.021960000
355,13.200755101,-22,-10.736000,-0.010736000
356,13.237940326,-6,-2.928000,-0.002928000
357,13.275125552,-59,-28.792000,-0.028792000
358,13.312310778,4,1.952000,0.001952000
359,13.349496003,-44,-21.472000,-0.021472000
360,13.386681229,2,0.976000,0.000976000
361,13.423866455,-16,-7.808000,-0.007808000
362,13.461051680,-17,-8.296000,-0.008296000
363,13.498236906,-18,-8.784000,-0.008784000
364,13.535422131,-11,-5.368000,-0.005368000
365,13.572607357,2,0.976000,0.000976000
366,13.609792583,-10,-4.880000,-0.004880000
367,13.646977808,-22,-10.736000,-0.010736000
368,13.684163034,-15,-7.320000,-0.007320000
369,13.721348260,-3,-1.464000,-0.001464000
370,13.758533485,-34,-16.592000,-0.016592000
371,13.795718711,-9,-4.392000,-0.004392000
372,13.832903937,-53,-25.864000,-0.025864000
373,13.870089162,23,11.224000,0.011224000
374,13.907274388,-24,-11.712000,-0.011712000
375,13.944459613,-4,-1.952000,-0.001952000
376,13.981644839,-32,-15.616000,-0.015616000
377,14.018830065,4,1.952000,0.001952000
378,14.056015290,3,1.464000,0.001464000
379,14.093200516,-17,-8.296000,-0.008296000
380,14.130385742,-43,-20.984000,-0.020984000
381,14.167570967,-14,-6.832000,-0.006832000
382,14.204756193,-28,-13.664000,-0.013664000
383,14.241941418,-5,-2.440000,-0.002440000
384,14.279126644,-50,-24.400000,-0.024400000
385,14.316311870,9,4.392000,0.004392000
386,14.353497095,12,5.856000,0.005856000
387,14.390682321,-35,-17.080000,-0.017080000
388,14.427867547,-35,-17.080000,-0.017080000
389,14.465052772,0,0.000000,0.000000000
390,14.502237998,-56,-27.328000,-0.027328000
391,14.539423224,-20,-9.760000,-0.009760000
392,14.576608449,-30,-14.640000,-0.014640000
393,14.613793675,-16,-7.808000,-0.007808000
394,14.650978900,-17,-8.296000,-0.008296000
395,14.688164126,-17,-8.296000,-0.008296000
396,14.725349352,-14,-6.832000,-0.006832000
397,14.762534577,-4,-1.952000,-0.001952000
398,14.799719803,-42,-20.496000,-0.020496000
399,14.836905029,7,3.416000,0.003416000
400,14.874090254,-35,-17.080000,-0.017080000
401,14.911275480,-3,-1.464000,-0.001464000
402,14.948460706,-26,-12.688000,-0.012688000
403,14.985645931,-39,-19.032000,-0.019032000
404,15.022831157,-52,-25.376000,-0.025376000
405,15.060016382,-9,-4.392000,-0.004392000
406,15.097201608,-52,-25.376000,-0.025376000
407,15.134386834,-44,-21.472000,-0.021472000
408,15.171572059,-36,-17.568000,-0.017568000
409,15.208757285,26,12.688000,0.012688000
410,15.245942511,-36,-17.568000,-0.017568000
411,15.283127736,-21,-10.248000,-0.010248000
412,15.320312962,3,1.464000,0.001464000
413,15.357498188,2,0.976000,0.000976000
414,15.394683413,-2,-0.976000,-0.000976000
415,15.431868639,-54,-26.352000,-0.026352000
416,15.469053864,2,0.976000,0.000976000
417,15.506239090,-54,-26.352000,-0.026352000
418,15.543424316,-9,-4.392000,-0.004392000
