blob_timestamp_ms_time_from_acquisition_start_to_blob_transfer,160661
trigger_source,2
trigger_mode,0
recording_time_s,5.000000
recording_time_ms,5000.000000
sampling_rate_ms,0.037084837
sample_count,134826
duration_from_sample_count_ms,5000.000168
duration_error_ms,0.000168
duration_error_percent,0.000003

sample_index,sample_time_from_payload_start_ms,raw_counts_int16,acceleration_mg,acceleration_g
337,12.497589905,4,1.952000,0.001952000
338,12.534674741,-8,-3.904000,-0.003904000
339,12.571759578,-42,-20.496000,-0.020496000
340,12.608844414,-7,-3.416000,-0.003416000
341,12.645929251,-26,-12.688000,-0.012688000
342,12.683014087,-49,-23.912000,-0.023912000
343,12.720098924,1,0.488000,0.000488000
344,12.757183760,-9,-4.392000,-0.004392000
345,12.794268597,-42,-20.496000,-0.020496000
346,12.831353433,-28,-13.664000,-0.013664000
347,12.868438270,9,4.392000,0.004392000
348,12.905523106,-46,-22.448000,-0.022448000
349,12.942607943,-20,-9.760000,-0.009760000
350,12.979692779,-46,-22.448000,-0.022448000
351,13.016777616,-16,-7.808000,-0.007808000
352,13.053862453,-42,-20.496000,-0.020496000
353,13.090947289,-31,-15.128000,-0.015128000
354,13.128032126,2,0.976000,0.000976000
355,13.165116962,-26,-12.688000,-0.012688000
356,13.202201799,-25,-12.200000,-0.012200000
357,13.239286635,-24,-11.712000,-0.011712000
358,13.276371472,-3,-1.464000,-0.001464000
359,13.313456308,-32,-15.616000,-0.015616000
360,13.350541145,-12,-5.856000,-0.005856000
361,13.387625981,-22,-10.736000,-0.010736000
362,13.424710818,-54,-26.352000,-0.026352000
363,13.461795654,-17,-8.296000,-0.008296000
364,13.498880491,-32,-15.616000,-0.015616000
365,13.535965327,-7,-3.416000,-0.003416000
366,13.573050164,-39,-19.032000,-0.019032000
367,13.610135000,-13,-6.344000,-0.006344000
368,13.647219837,-8,-3.904000,-0.003904000
369,13.684304673,-7,-3.416000,-0.003416000
370,13.721389510,3,1.464000,0.001464000
