blob_timestamp_ms_time_from_acquisition_start_to_blob_transfer,190282
trigger_source,2
trigger_mode,0
recording_time_s,5.000000
recording_time_ms,5000.000000
sampling_rate_ms,0.037194908
sample_count,134427
duration_from_sample_count_ms,4999.999853
duration_error_ms,-0.000147
duration_error_percent,-0.000003

sample_index,sample_time_from_payload_start_ms,raw_counts_int16,acceleration_mg,acceleration_g
69987,2603.160002768,-2056,-1003.328000,-1.003328000
69988,2603.197197676,-2086,-1017.968000,-1.017968000
69989,2603.234392583,-2021,-986.248000,-0.986248000
69990,2603.271587491,-2066,-1008.208000,-1.008208000
69991,2603.308782399,-2043,-996.984000,-0.996984000
69992,2603.345977306,-2065,-1007.720000,-1.007720000
69993,2603.383172214,-2056,-1003.328000,-1.003328000
69994,2603.420367122,-2078,-1014.064000,-1.014064000
69995,2603.457562029,-2056,-1003.328000,-1.003328000
69996,2603.494756937,-2022,-986.736000,-0.986736000
69997,2603.531951845,-2030,-990.640000,-0.990640000
69998,2603.569146752,-2050,-1000.400000,-1.000400000
69999,2603.606341660,-2042,-996.496000,-0.996496000
70000,2603.643536568,-2011,-981.368000,-0.981368000
70001,2603.680731475,-2064,-1007.232000,-1.007232000
70002,2603.717926383,-2026,-988.688000,-0.988688000
70003,2603.755121291,-2056,-1003.328000,-1.003328000
70004,2603.792316198,-2071,-1010.648000,-1.010648000
70005,2603.829511106,-2031,-991.128000,-0.991128000
70006,2603.866706014,-2093,-1021.384000,-1.021384000
70007,2603.903900921,-2011,-981.368000,-0.981368000
70008,2603.941095829,-2056,-1003.328000,-1.003328000
70009,2603.978290737,-2048,-999.424000,-0.999424000
70010,2604.015485644,-2039,-995.032000,-0.995032000
70011,2604.052680552,-2048,-999.424000,-0.999424000
70012,2604.089875460,-2065,-1007.720000,-1.007720000
70013,2604.127070367,-2019,-985.272000,-0.985272000
70014,2604.164265275,-2088,-1018.944000,-1.018944000
70015,2604.201460183,-2047,-998.936000,-0.998936000
70016,2604.238655090,-2059,-1004.792000,-1.004792000
70017,2604.275849998,-2045,-997.960000,-0.997960000
70018,2604.313044906,-2044,-997.472000,-0.997472000
70019,2604.350239813,-2005,-978.440000,-0.978440000
70020,2604.387434721,-2005,-978.440000,-0.978440000
70021,2604.424629629,-2022,-986.736000,-0.986736000
70022,2604.461824536,-2006,-978.928000,-0.978928000
70023,2604.499019444,-2033,-992.104000,-0.992104000
70024,2604.536214352,-2002,-976.976000,-0.976976000
70025,2604.573409259,-2024,-987.712000,-0.987712000
70026,2604.610604167,-2011,-981.368000,-0.981368000
70027,2604.647799075,-2043,-996.984000,-0.996984000
70028,2604.684993982,-2033,-992.104000,-0.992104000
70029,2604.722188890,-2009,-980.392000,-0.980392000
70030,2604.759383798,-2012,-981.856000,-0.981856000
70031,2604.796578705,-2012,-981.856000,-0.981856000
70032,2604.833773613,-2073,-1011.624000,-1.011624000
70033,2604.870968521,-2053,-1001.864000,-1.001864000
70034,2604.908163428,-2051,-1000.888000,-1.000888000
70035,2604.945358336,-2043,-996.984000,-0.996984000
70036,2604.982553244,-2045,-997.960000,-0.997960000
70037,2605.019748151,-2024,-987.712000,-0.987712000
70038,2605.056943059,-2082,-1016.016000,-1.016016000
70039,2605.094137967,-1996,-974.048000,-0.974048000
70040,2605.131332874,-2029,-990.152000,-0.990152000
70041,2605.168527782,-2025,-988.200000,-0.988200000
70042,2605.205722690,-2055,-1002.840000,-1.002840000
70043,2605.242917597,-2084,-1016.992000,-1.016992000
70044,2605.280112505,-2033,-992.104000,-0.992104000
70045,2605.317307413,-2034,-992.592000,-0.992592000
70046,2605.354502320,-2056,-1003.328000,-1.003328000
70047,2605.391697228,-2016,-983.808000,-0.983808000
70048,2605.428892136,-2058,-1004.304000,-1.004304000
70049,2605.466087043,-2066,-1008.208000,-1.008208000
70050,2605.503281951,-2090,-1019.920000,-1.019920000
70051,2605.540476859,-2014,-982.832000,-0.982832000
70052,2605.577671766,-2028,-989.664000,-0.989664000
70053,2605.614866674,-2011,-981.368000,-0.981368000
70054,2605.652061582,-2044,-997.472000,-0.997472000
70055,2605.689256489,-2025,-988.200000,-0.988200000
70056,2605.726451397,-2056,-1003.328000,-1.003328000
70057,2605.763646305,-2041,-996.008000,-0.996008000
70058,2605.800841212,-2052,-1001.376000,-1.001376000
70059,2605.838036120,-1976,-964.288000,-0.964288000
70060,2605.875231028,-2061,-1005.768000,-1.005768000
70061,2605.912425935,-2044,-997.472000,-0.997472000
70062,2605.949620843,-2024,-987.712000,-0.987712000
70063,2605.986815751,-2030,-990.640000,-0.990640000
70064,2606.024010658,-2054,-1002.352000,-1.002352000
70065,2606.061205566,-2021,-986.248000,-0.986248000
70066,2606.098400474,-2068,-1009.184000,-1.009184000
70067,2606.135595381,-2037,-994.056000,-0.994056000
70068,2606.172790289,-2010,-980.880000,-0.980880000
70069,2606.209985197,-2088,-1018.944000,-1.018944000
70070,2606.247180104,-2052,-1001.376000,-1.001376000
70071,2606.284375012,-2077,-1013.576000,-1.013576000
70072,2606.321569920,-2041,-996.008000,-0.996008000
70073,2606.358764827,-2004,-977.952000,-0.977952000
70074,2606.395959735,-2016,-983.808000,-0.983808000
70075,2606.433154643,-2078,-1014.064000,-1.014064000
70076,2606.470349550,-2027,-989.176000,-0.989176000
70077,2606.507544458,-2024,-987.712000,-0.987712000
70078,2606.544739366,-2067,-1008.696000,-1.008696000
70079,2606.581934273,-2033,-992.104000,-0.992104000
70080,2606.619129181,-2027,-989.176000,-0.989176000
70081,2606.656324089,-2023,-987.224000,-0.987224000
70082,2606.693518996,-2005,-978.440000,-0.978440000
70083,2606.730713904,-2049,-999.912000,-0.999912000
70084,2606.767908812,-2025,-988.200000,-0.988200000
70085,2606.805103719,-2026,-988.688000,-0.988688000
70086,2606.842298627,-2077,-1013.576000,-1.013576000
70087,2606.879493535,-2012,-981.856000,-0.981856000
70088,2606.916688442,-2078,-1014.064000,-1.014064000
70089,2606.953883350,-2001,-976.488000,-0.976488000
70090,2606.991078258,-2016,-983.808000,-0.983808000
70091,2607.028273165,-2071,-1010.648000,-1.010648000
70092,2607.065468073,-2028,-989.664000,-0.989664000
70093,2607.102662981,-2047,-998.936000,-0.998936000
70094,2607.139857888,-2063,-1006.744000,-1.006744000
70095,2607.177052796,-2034,-992.592000,-0.992592000
70096,2607.214247704,-2045,-997.960000,-0.997960000
70097,2607.251442611,-2046,-998.448000,-0.998448000
70098,2607.288637519,-2045,-997.960000,-0.997960000
70099,2607.325832427,-2090,-1019.920000,-1.019920000
70100,2607.363027334,-2039,-995.032000,-0.995032000
70101,2607.400222242,-2042,-996.496000,-0.996496000
70102,2607.437417150,-2046,-998.448000,-0.998448000
70103,2607.474612057,-2043,-996.984000,-0.996984000
70104,2607.511806965,-2045,-997.960000,-0.997960000
70105,2607.549001873,-2059,-1004.792000,-1.004792000
70106,2607.586196780,-2035,-993.080000,-0.993080000
70107,2607.623391688,-2023,-987.224000,-0.987224000
70108,2607.660586596,-2057,-1003.816000,-1.003816000
70109,2607.697781503,-2000,-976.000000,-0.976000000
70110,2607.734976411,-2066,-1008.208000,-1.008208000
70111,2607.772171319,-2066,-1008.208000,-1.008208000
70112,2607.809366226,-2025,-988.200000,-0.988200000
70113,2607.846561134,-2077,-1013.576000,-1.013576000
70114,2607.883756042,-2011,-981.368000,-0.981368000
70115,2607.920950949,-2094,-1021.872000,-1.021872000
70116,2607.958145857,-1980,-966.240000,-0.966240000
70117,2607.995340765,-2053,-1001.864000,-1.001864000
70118,2608.032535672,-2072,-1011.136000,-1.011136000
70119,2608.069730580,-2045,-997.960000,-0.997960000
70120,2608.106925488,-2035,-993.080000,-0.993080000
70121,2608.144120395,-2050,-1000.400000,-1.000400000
70122,2608.181315303,-2072,-1011.136000,-1.011136000
70123,2608.218510211,-2036,-993.568000,-0.993568000
70124,2608.255705118,-2062,-1006.256000,-1.006256000
70125,2608.292900026,-2058,-1004.304000,-1.004304000
70126,2608.330094934,-2093,-1021.384000,-1.021384000
70127,2608.367289841,-2086,-1017.968000,-1.017968000
70128,2608.404484749,-2049,-999.912000,-0.999912000
70129,2608.441679657,-2040,-995.520000,-0.995520000
70130,2608.478874564,-2045,-997.960000,-0.997960000
70131,2608.516069472,-2037,-994.056000,-0.994056000
70132,2608.553264380,-2034,-992.592000,-0.992592000
70133,2608.590459287,-2027,-989.176000,-0.989176000
70134,2608.627654195,-2021,-986.248000,-0.986248000
70135,2608.664849102,-2029,-990.152000,-0.990152000
70136,2608.702044010,-2056,-1003.328000,-1.003328000
70137,2608.739238918,-2006,-978.928000,-0.978928000
70138,2608.776433825,-2022,-986.736000,-0.986736000
70139,2608.813628733,-2050,-1000.400000,-1.000400000
70140,2608.850823641,-2046,-998.448000,-0.998448000
70141,2608.888018548,-2056,-1003.328000,-1.003328000
70142,2608.925213456,-2045,-997.960000,-0.997960000
70143,2608.962408364,-2054,-1002.352000,-1.002352000
70144,2608.999603271,-2002,-976.976000,-0.976976000
70145,2609.036798179,-2047,-998.936000,-0.998936000
70146,2609.073993087,-2060,-1005.280000,-1.005280000
70147,2609.111187994,-2079,-1014.552000,-1.014552000
70148,2609.148382902,-1998,-975.024000,-0.975024000
70149,2609.185577810,-2040,-995.520000,-0.995520000
70150,2609.222772717,-2069,-1009.672000,-1.009672000
70151,2609.259967625,-1979,-965.752000,-0.965752000
70152,2609.297162533,-2080,-1015.040000,-1.015040000
70153,2609.334357440,-2040,-995.520000,-0.995520000
70154,2609.371552348,-2078,-1014.064000,-1.014064000
70155,2609.408747256,-2019,-985.272000,-0.985272000
70156,2609.445942163,-2068,-1009.184000,-1.009184000
70157,2609.483137071,-2011,-981.368000,-0.981368000
70158,2609.520331979,-2033,-992.104000,-0.992104000
70159,2609.557526886,-2024,-987.712000,-0.987712000
70160,2609.594721794,-2066,-1008.208000,-1.008208000
70161,2609.631916702,-2032,-991.616000,-0.991616000
70162,2609.669111609,-2031,-991.128000,-0.991128000
70163,2609.706306517,-2012,-981.856000,-0.981856000
70164,2609.743501425,-1995,-973.560000,-0.973560000
70165,2609.780696332,-2056,-1003.328000,-1.003328000
70166,2609.817891240,-2016,-983.808000,-0.983808000
