sample_index,g_value
2631,20.1751962874376
2632,20.174180727433438
2633,20.17367294743137
2634,20.17316516742929
2635,20.170626267418882
2636,20.169102927412638
2637,20.16961070741472
2638,20.171134047420963
2639,20.171134047420963
2640,20.170626267418882
2641,20.171134047420963
2642,20.172657387427208
2643,20.172149607425126
2644,20.171134047420963
2645,20.1701184874168
2646,20.16808736740849
2647,20.164025127391852
2648,20.161994007383527
2649,20.162501787385608
2650,20.166056247400164
2651,20.170626267418882
2652,20.174180727433438
2653,20.17468850743552
2654,20.17367294743137
2655,20.172149607425126
2656,20.170626267418882
2657,20.16808736740849
2658,20.166056247400164
2659,20.167579587406408
2660,20.170626267418882
2661,20.171641827423045
2662,20.171134047420963
2663,20.171134047420963
2664,20.172149607425126
2665,20.172657387427208
2666,20.170626267418882
2667,20.16859514741057
2668,20.16859514741057
2669,20.171134047420963
2670,20.17468850743552
2671,20.176719627443845
2672,20.177227407445926
2673,20.17468850743552
2674,20.172149607425126
2675,20.171134047420963
2676,20.17316516742929
2677,20.176719627443845
2678,20.17824296745009
2679,20.177735187448008
2680,20.175704067439682
2681,20.17367294743137
2682,20.172657387427208
2683,20.172149607425126
2684,20.172657387427208
2685,20.1701184874168
2686,20.165548467398082
2687,20.164025127391852
2688,20.16808736740849
2689,20.172657387427208
2690,20.17367294743137
2691,20.17367294743137
2692,20.174180727433438
2693,20.1751962874376
2694,20.176211847441763
2695,20.1751962874376
2696,20.17316516742929
2697,20.171641827423045
2698,20.172657387427208
2699,20.17367294743137
2700,20.172149607425126
2701,20.16961070741472
2702,20.167579587406408
2703,20.16808736740849
2704,20.167579587406408
2705,20.16453290739392
2706,20.16300956738769
2707,20.166564027402245
2708,20.171641827423045
2709,20.174180727433438
2710,20.17367294743137
2711,20.172657387427208
2712,20.17316516742929
2713,20.17367294743137
2714,20.17367294743137
2715,20.17468850743552
2716,20.176211847441763
2717,20.177227407445926
2718,20.176719627443845
2719,20.1751962874376
2720,20.17316516742929
2721,20.172149607425126
2722,20.170626267418882
2723,20.16859514741057
2724,20.167579587406408
2725,20.16808736740849
2726,20.16859514741057
2727,20.169102927412638
2728,20.167579587406408
2729,20.166056247400164
2730,20.165548467398082
2731,20.16808736740849
2732,20.172149607425126
2733,20.17468850743552
2734,20.1751962874376
2735,20.1751962874376
2736,20.176211847441763
2737,20.177735187448008
2738,20.177227407445926
2739,20.174180727433438
2740,20.172149607425126
2741,20.172149607425126
2742,20.171641827423045
2743,20.171641827423045
2744,20.17316516742929
2745,20.172149607425126
2746,20.16859514741057
2747,20.167579587406408
2748,20.171134047420963
2749,20.174180727433438
2750,20.172657387427208
2751,20.171134047420963
2752,20.17367294743137
2753,20.177735187448008
2754,20.177227407445926
2755,20.17367294743137
2756,20.171134047420963
2757,20.171134047420963
2758,20.172149607425126
2759,20.172657387427208
2760,20.174180727433438
2761,20.1751962874376
2762,20.1751962874376
2763,20.17468850743552
2764,20.1751962874376
2765,20.17316516742929
2766,20.16961070741472
2767,20.16859514741057
2768,20.17316516742929
2769,20.176211847441763
2770,20.175704067439682
2771,20.174180727433438
2772,20.1751962874376
2773,20.175704067439682
2774,20.17367294743137
2775,20.170626267418882
2776,20.170626267418882
2777,20.172657387427208
2778,20.1751962874376
2779,20.177227407445926
2780,20.1751962874376
2781,20.170626267418882
2782,20.16808736740849
2783,20.169102927412638
2784,20.172149607425126
2785,20.172149607425126
2786,20.167071807404326
2787,20.161994007383527
2788,20.16300956738769
2789,20.169102927412638
2790,20.172149607425126
2791,20.170626267418882
2792,20.1701184874168
2793,20.1701184874168
2794,20.16961070741472
2795,20.169102927412638
2796,20.16859514741057
2797,20.1701184874168
2798,20.172149607425126
2799,20.172657387427208
2800,20.171641827423045
2801,20.172657387427208
2802,20.174180727433438
2803,20.17367294743137
2804,20.172149607425126
2805,20.170626267418882
2806,20.170626267418882
2807,20.17316516742929
2808,20.175704067439682
2809,20.175704067439682
2810,20.17316516742929
2811,20.169102927412638
2812,20.166564027402245
2813,20.167579587406408
2814,20.16961070741472
2815,20.172149607425126
2816,20.17468850743552
2817,20.17468850743552
2818,20.172149607425126
2819,20.169102927412638
2820,20.16961070741472
2821,20.172657387427208
2822,20.175704067439682
2823,20.1751962874376
2824,20.17316516742929
2825,20.171641827423045
2826,20.171641827423045
2827,20.170626267418882
2828,20.167579587406408
2829,20.165548467398082
2830,20.166056247400164
2831,20.16808736740849
2832,20.16808736740849
2833,20.165040687396
2834,20.16351734738977
2835,20.165040687396
2836,20.16808736740849
2837,20.16808736740849
2838,20.166564027402245
2839,20.165548467398082
2840,20.16859514741057
2841,20.17316516742929
2842,20.175704067439682
2843,20.17468850743552
2844,20.17316516742929
2845,20.172149607425126
2846,20.1701184874168
2847,20.169102927412638
2848,20.171134047420963
2849,20.174180727433438
2850,20.175704067439682
2851,20.174180727433438
2852,20.170626267418882
2853,20.166564027402245
2854,20.16453290739392
2855,20.16453290739392
2856,20.166056247400164
2857,20.167579587406408
2858,20.171134047420963
2859,20.1751962874376
2860,20.177735187448008
2861,20.177735187448008
2862,20.1751962874376
2863,20.171641827423045
2864,20.16961070741472
2865,20.16859514741057
2866,20.16808736740849
2867,20.16808736740849
2868,20.16808736740849
2869,20.1701184874168
2870,20.174180727433438
2871,20.177227407445926
2872,20.176719627443845
2873,20.172657387427208
2874,20.16859514741057
2875,20.169102927412638
2876,20.172657387427208
2877,20.17468850743552
2878,20.17367294743137
2879,20.17316516742929
2880,20.174180727433438
2881,20.1751962874376
2882,20.17367294743137
2883,20.171134047420963
2884,20.16961070741472
2885,20.16961070741472
2886,20.170626267418882
2887,20.172149607425126
2888,20.171641827423045
2889,20.170626267418882
2890,20.172149607425126
2891,20.176211847441763
2892,20.178750747452156
2893,20.176719627443845
2894,20.172149607425126
2895,20.16961070741472
2896,20.169102927412638
2897,20.1701184874168
2898,20.171134047420963
2899,20.170626267418882
2900,20.171134047420963
2901,20.174180727433438
2902,20.177227407445926
2903,20.1751962874376
2904,20.171641827423045
2905,20.171641827423045
2906,20.172149607425126
2907,20.16961070741472
2908,20.16808736740849
2909,20.169102927412638
2910,20.1701184874168
2911,20.1701184874168
2912,20.1701184874168
2913,20.170626267418882
2914,20.171134047420963
2915,20.1701184874168
2916,20.16961070741472
2917,20.171641827423045
2918,20.17316516742929
2919,20.171641827423045
2920,20.16961070741472
2921,20.1701184874168
2922,20.170626267418882
2923,20.170626267418882
2924,20.1701184874168
2925,20.1701184874168
2926,20.171134047420963
2927,20.172657387427208
2928,20.17468850743552
2929,20.176211847441763
2930,20.175704067439682
2931,20.174180727433438
2932,20.17367294743137
2933,20.17468850743552
2934,20.1751962874376
2935,20.17367294743137
2936,20.1701184874168
2937,20.167071807404326
2938,20.16808736740849
2939,20.171134047420963
2940,20.172657387427208
2941,20.16961070741472
2942,20.166056247400164
2943,20.165040687396
2944,20.167579587406408
2945,20.16961070741472
2946,20.16808736740849
2947,20.165548467398082
2948,20.165548467398082
2949,20.16859514741057
2950,20.172149607425126
2951,20.172149607425126
2952,20.1701184874168
2953,20.1701184874168
2954,20.171134047420963
2955,20.171641827423045
2956,20.16961070741472
2957,20.166056247400164
2958,20.164025127391852
2959,20.165548467398082
2960,20.16961070741472
2961,20.17316516742929
2962,20.176719627443845
2963,20.179258527454238
2964,20.179258527454238
2965,20.177227407445926
2966,20.17468850743552
2967,20.172657387427208
2968,20.172149607425126
2969,20.171641827423045
2970,20.171641827423045
2971,20.172149607425126
2972,20.17316516742929
2973,20.172657387427208
2974,20.172149607425126
2975,20.172149607425126
2976,20.170626267418882
2977,20.16961070741472
2978,20.16961070741472
2979,20.171134047420963
2980,20.17367294743137
2981,20.176719627443845
2982,20.177227407445926
2983,20.1751962874376
2984,20.172657387427208
2985,20.172149607425126
2986,20.172149607425126
2987,20.172149607425126
2988,20.170626267418882
2989,20.16859514741057
2990,20.169102927412638
2991,20.170626267418882
2992,20.171641827423045
2993,20.171641827423045
2994,20.16961070741472
2995,20.167579587406408
2996,20.167071807404326
2997,20.16808736740849
2998,20.167579587406408
2999,20.167071807404326
3000,20.167579587406408
3001,20.16859514741057
3002,20.1701184874168
3003,20.172149607425126
3004,20.172657387427208
3005,20.171641827423045
3006,20.1701184874168
3007,20.170626267418882
3008,20.172657387427208
3009,20.17316516742929
3010,20.172149607425126
3011,20.171134047420963
3012,20.172149607425126
3013,20.17367294743137
3014,20.174180727433438
3015,20.172657387427208
3016,20.16961070741472
3017,20.169102927412638
3018,20.1701184874168
3019,20.169102927412638
3020,20.16453290739392
3021,20.161486227381445
3022,20.164025127391852
3023,20.169102927412638
3024,20.17367294743137
3025,20.17468850743552
3026,20.17468850743552
3027,20.1751962874376
3028,20.1751962874376
3029,20.172657387427208
3030,20.16961070741472
3031,20.169102927412638
3032,20.1701184874168
3033,20.171641827423045
3034,20.172657387427208
3035,20.17468850743552
3036,20.176211847441763
3037,20.177735187448008
3038,20.177227407445926
3039,20.17367294743137
3040,20.16961070741472
3041,20.166564027402245
3042,20.166056247400164
3043,20.166056247400164
3044,20.166564027402245
3045,20.167071807404326
3046,20.16859514741057
3047,20.171134047420963
3048,20.174180727433438
3049,20.175704067439682
3050,20.176211847441763
3051,20.175704067439682
3052,20.1751962874376
3053,20.17468850743552
3054,20.172149607425126
3055,20.16961070741472
3056,20.16961070741472
3057,20.172149607425126
3058,20.175704067439682
3059,20.175704067439682
3060,20.171134047420963
3061,20.165548467398082
3062,20.164025127391852
3063,20.167071807404326
3064,20.171134047420963
3065,20.17316516742929
3066,20.174180727433438
3067,20.174180727433438
3068,20.17316516742929
3069,20.172657387427208
3070,20.17367294743137
3071,20.17367294743137
3072,20.172657387427208
3073,20.170626267418882
3074,20.1701184874168
3075,20.16961070741472
3076,20.16961070741472
3077,20.170626267418882
3078,20.172657387427208
3079,20.17316516742929
3080,20.171641827423045
3081,20.169102927412638
3082,20.16808736740849
3083,20.167579587406408
3084,20.166056247400164
3085,20.166056247400164
3086,20.1701184874168
3087,20.1751962874376
3088,20.175704067439682
3089,20.17316516742929
3090,20.172657387427208
3091,20.174180727433438
3092,20.174180727433438
3093,20.172657387427208
3094,20.172149607425126
3095,20.175704067439682
3096,20.179258527454238
3097,20.17824296745009
3098,20.17316516742929
3099,20.169102927412638
3100,20.16859514741057
3101,20.169102927412638
3102,20.16859514741057
3103,20.16808736740849
3104,20.169102927412638
3105,20.1701184874168
3106,20.170626267418882
3107,20.171134047420963
3108,20.172657387427208
3109,20.172657387427208
3110,20.172149607425126
3111,20.171134047420963
3112,20.16961070741472
3113,20.167071807404326
3114,20.165548467398082
3115,20.166564027402245
3116,20.16859514741057
3117,20.170626267418882
3118,20.171641827423045
3119,20.17367294743137
3120,20.177735187448008
3121,20.17976630745632
3122,20.175704067439682
3123,20.169102927412638
3124,20.166564027402245
3125,20.16961070741472
3126,20.17367294743137
3127,20.17468850743552
3128,20.172149607425126
3129,20.169102927412638
3130,20.16859514741057
3131,20.170626267418882
3132,20.172149607425126
3133,20.17316516742929
3134,20.17316516742929
3135,20.172657387427208
3136,20.171134047420963
3137,20.170626267418882
3138,20.172657387427208
3139,20.1751962874376
3140,20.1751962874376
3141,20.17316516742929
3142,20.1701184874168
3143,20.165548467398082
3144,20.162501787385608
3145,20.16351734738977
3146,20.16808736740849
3147,20.172149607425126
3148,20.172149607425126
3149,20.16859514741057
3150,20.166056247400164
3151,20.166056247400164
3152,20.167579587406408
3153,20.16808736740849
3154,20.167579587406408
3155,20.167071807404326
3156,20.166564027402245
3157,20.166056247400164
3158,20.165548467398082
3159,20.167071807404326
3160,20.170626267418882
3161,20.1751962874376
3162,20.177227407445926
3163,20.174180727433438
3164,20.167579587406408
3165,20.16351734738977
3166,20.165040687396
3167,20.16961070741472
3168,20.171134047420963
3169,20.16961070741472
3170,20.16808736740849
3171,20.1701184874168
3172,20.17367294743137
3173,20.1751962874376
3174,20.17367294743137
3175,20.171641827423045
3176,20.171134047420963
3177,20.172149607425126
3178,20.171134047420963
3179,20.16961070741472
3180,20.170626267418882
3181,20.17367294743137
3182,20.1751962874376
3183,20.172149607425126
3184,20.167071807404326
3185,20.166564027402245
3186,20.170626267418882
3187,20.172657387427208
3188,20.172657387427208
3189,20.172657387427208
3190,20.172657387427208
3191,20.17316516742929
3192,20.17468850743552
3193,20.17468850743552
3194,20.172149607425126
3195,20.169102927412638
3196,20.16961070741472
3197,20.17367294743137
3198,20.176211847441763
3199,20.172149607425126
3200,20.166056247400164
3201,20.165548467398082
3202,20.1701184874168
3203,20.17316516742929
3204,20.172657387427208
3205,20.172657387427208
3206,20.17367294743137
3207,20.17367294743137
3208,20.171134047420963
3209,20.1701184874168
3210,20.172657387427208
3211,20.175704067439682
3212,20.175704067439682
3213,20.17367294743137
3214,20.171641827423045
3215,20.171134047420963
3216,20.172149607425126
3217,20.17316516742929
3218,20.172149607425126
3219,20.171134047420963
3220,20.17316516742929
3221,20.176719627443845
3222,20.17824296745009
3223,20.176719627443845
3224,20.17367294743137
3225,20.171134047420963
3226,20.169102927412638
3227,20.167071807404326
3228,20.167071807404326
3229,20.170626267418882
3230,20.172657387427208
3231,20.171134047420963
3232,20.169102927412638
3233,20.167579587406408
3234,20.167071807404326
3235,20.167579587406408
3236,20.1701184874168
3237,20.172149607425126
3238,20.170626267418882
3239,20.167579587406408
3240,20.166564027402245
3241,20.16808736740849
3242,20.1701184874168
3243,20.171641827423045
3244,20.17316516742929
3245,20.17468850743552
3246,20.175704067439682
3247,20.17468850743552
3248,20.172149607425126
3249,20.171134047420963
3250,20.172149607425126
3251,20.17367294743137
3252,20.17316516742929
3253,20.171641827423045
3254,20.172149607425126
3255,20.17367294743137
3256,20.1751962874376
3257,20.175704067439682
3258,20.17468850743552
3259,20.174180727433438
3260,20.17367294743137
3261,20.17316516742929
3262,20.172149607425126
3263,20.1701184874168
3264,20.169102927412638
3265,20.171641827423045
3266,20.17367294743137
3267,20.172149607425126
3268,20.16808736740849
3269,20.165040687396
3270,20.166564027402245
3271,20.170626267418882
3272,20.17316516742929
3273,20.171134047420963
3274,20.16961070741472
3275,20.170626267418882
3276,20.172657387427208
3277,20.172149607425126
3278,20.16859514741057
3279,20.166056247400164
3280,20.16859514741057
3281,20.172657387427208
3282,20.174180727433438
3283,20.17468850743552
3284,20.175704067439682
3285,20.17468850743552
3286,20.172149607425126
3287,20.1701184874168
3288,20.1701184874168
3289,20.171134047420963
3290,20.171134047420963
3291,20.16961070741472
3292,20.169102927412638
3293,20.171641827423045
3294,20.174180727433438
3295,20.175704067439682
3296,20.175704067439682
3297,20.174180727433438
3298,20.17468850743552
3299,20.17468850743552
3300,20.171641827423045
3301,20.16961070741472
3302,20.172657387427208
3303,20.177227407445926
3304,20.179258527454238
3305,20.178750747452156
3306,20.176211847441763
3307,20.174180727433438
3308,20.17367294743137
3309,20.17367294743137
3310,20.17316516742929
3311,20.171134047420963
3312,20.169102927412638
3313,20.169102927412638
3314,20.172149607425126
3315,20.17316516742929
3316,20.170626267418882
3317,20.16808736740849
3318,20.16808736740849
3319,20.16859514741057
3320,20.16961070741472
3321,20.172657387427208
3322,20.176719627443845
3323,20.177735187448008
3324,20.17468850743552
3325,20.171134047420963
3326,20.16961070741472
3327,20.1701184874168
3328,20.16961070741472
3329,20.169102927412638
3330,20.16859514741057
3331,20.16961070741472
3332,20.171641827423045
3333,20.17316516742929
3334,20.172657387427208
3335,20.17367294743137
3336,20.176211847441763
3337,20.17824296745009
3338,20.176211847441763
3339,20.170626267418882
3340,20.166564027402245
3341,20.16808736740849
3342,20.172149607425126
3343,20.17367294743137
3344,20.1751962874376
3345,20.177735187448008
3346,20.177735187448008
3347,20.176719627443845
3348,20.174180727433438
3349,20.171134047420963
3350,20.169102927412638
3351,20.16808736740849
3352,20.167071807404326
3353,20.167579587406408
3354,20.169102927412638
3355,20.171641827423045
3356,20.171641827423045
3357,20.170626267418882
3358,20.16961070741472
3359,20.16961070741472
3360,20.1701184874168
3361,20.170626267418882
3362,20.170626267418882
3363,20.169102927412638
3364,20.165040687396
3365,20.162501787385608
3366,20.16453290739392
3367,20.16961070741472
3368,20.17316516742929
3369,20.17367294743137
3370,20.17316516742929
3371,20.171641827423045
3372,20.170626267418882
3373,20.171641827423045
3374,20.1751962874376
3375,20.177227407445926
3376,20.176211847441763
3377,20.17367294743137
3378,20.172657387427208
3379,20.172149607425126
3380,20.172149607425126
3381,20.172149607425126
3382,20.172149607425126
3383,20.171134047420963
3384,20.16961070741472
3385,20.169102927412638
3386,20.171134047420963
3387,20.17316516742929
3388,20.174180727433438
3389,20.172657387427208
3390,20.1701184874168
3391,20.16961070741472
3392,20.170626267418882
3393,20.16961070741472
3394,20.165548467398082
3395,20.164025127391852
3396,20.167579587406408
3397,20.170626267418882
3398,20.16961070741472
3399,20.165548467398082
3400,20.16351734738977
3401,20.165040687396
3402,20.167579587406408
3403,20.167579587406408
3404,20.16859514741057
3405,20.171641827423045
3406,20.17468850743552
3407,20.175704067439682
3408,20.175704067439682
3409,20.176211847441763
3410,20.176719627443845
3411,20.176211847441763
3412,20.174180727433438
3413,20.172657387427208
3414,20.172657387427208
3415,20.17316516742929
3416,20.172657387427208
3417,20.171641827423045
3418,20.1701184874168
3419,20.1701184874168
3420,20.172149607425126
3421,20.175704067439682
3422,20.17824296745009
3423,20.179258527454238
3424,20.178750747452156
3425,20.176719627443845
3426,20.175704067439682
3427,20.174180727433438
3428,20.172657387427208
3429,20.17367294743137
3430,20.176719627443845
3431,20.177735187448008
3432,20.176211847441763
3433,20.174180727433438
3434,20.172657387427208
3435,20.171134047420963
3436,20.1701184874168
3437,20.16961070741472
3438,20.169102927412638
3439,20.169102927412638
3440,20.1701184874168
3441,20.171134047420963
3442,20.171641827423045
3443,20.171134047420963
3444,20.170626267418882
3445,20.170626267418882
3446,20.170626267418882
3447,20.16961070741472
3448,20.1701184874168
3449,20.171641827423045
3450,20.17316516742929
3451,20.17316516742929
3452,20.17316516742929
3453,20.17316516742929
3454,20.172657387427208
3455,20.171134047420963
3456,20.16961070741472
3457,20.1701184874168
3458,20.172149607425126
3459,20.17468850743552
3460,20.176719627443845
3461,20.177735187448008
3462,20.175704067439682
3463,20.17316516742929
3464,20.174180727433438
3465,20.177227407445926
3466,20.176211847441763
3467,20.172657387427208
3468,20.171641827423045
3469,20.174180727433438
3470,20.177227407445926
3471,20.1802740874584
3472,20.179258527454238
3473,20.17367294743137
3474,20.167579587406408
3475,20.16351734738977
3476,20.162501787385608
3477,20.165040687396
3478,20.167071807404326
3479,20.16808736740849
3480,20.167579587406408
3481,20.167071807404326
3482,20.167579587406408
3483,20.169102927412638
3484,20.16961070741472
3485,20.16808736740849
3486,20.16808736740849
3487,20.169102927412638
3488,20.16961070741472
3489,20.16961070741472
3490,20.1701184874168
3491,20.171641827423045
3492,20.172149607425126
3493,20.170626267418882
3494,20.16961070741472
3495,20.1701184874168
3496,20.16961070741472
3497,20.1701184874168
3498,20.172149607425126
3499,20.17468850743552
3500,20.175704067439682
3501,20.176719627443845
3502,20.177227407445926
3503,20.176719627443845
3504,20.1751962874376
3505,20.17367294743137
3506,20.172149607425126
3507,20.172657387427208
3508,20.17468850743552
3509,20.176211847441763
3510,20.177735187448008
3511,20.179258527454238
3512,20.17976630745632
3513,20.177735187448008
3514,20.172657387427208
3515,20.16859514741057
3516,20.16859514741057
3517,20.16961070741472
3518,20.1701184874168
3519,20.1701184874168
3520,20.169102927412638
3521,20.167071807404326
3522,20.166564027402245
3523,20.167071807404326
3524,20.166564027402245
3525,20.166564027402245
3526,20.167579587406408
3527,20.16859514741057
3528,20.16808736740849
3529,20.167579587406408
3530,20.16859514741057
3531,20.170626267418882
3532,20.170626267418882
3533,20.16859514741057
3534,20.16808736740849
3535,20.172149607425126
3536,20.175704067439682
3537,20.174180727433438
3538,20.171134047420963
3539,20.16808736740849
3540,20.166564027402245
3541,20.166056247400164
3542,20.167071807404326
3543,20.169102927412638
3544,20.171641827423045
3545,20.172149607425126
3546,20.170626267418882
3547,20.171134047420963
3548,20.17367294743137
3549,20.1751962874376
3550,20.17316516742929
3551,20.16961070741472
3552,20.167579587406408
3553,20.16859514741057
3554,20.170626267418882
3555,20.171134047420963
3556,20.16961070741472
3557,20.165548467398082
3558,20.16351734738977
3559,20.16453290739392
3560,20.167071807404326
3561,20.169102927412638
3562,20.172149607425126
3563,20.175704067439682
3564,20.176719627443845
3565,20.1751962874376
3566,20.1751962874376
3567,20.175704067439682
3568,20.17316516742929
3569,20.169102927412638
3570,20.167071807404326
3571,20.1701184874168
3572,20.17468850743552
3573,20.175704067439682
3574,20.174180727433438
3575,20.171641827423045
3576,20.172149607425126
3577,20.1751962874376
3578,20.177227407445926
3579,20.174180727433438
3580,20.169102927412638
3581,20.166564027402245
3582,20.169102927412638
3583,20.172657387427208
3584,20.17316516742929
3585,20.171134047420963
3586,20.169102927412638
3587,20.16859514741057
3588,20.1701184874168
3589,20.172657387427208
3590,20.17468850743552
3591,20.174180727433438
3592,20.17316516742929
3593,20.17367294743137
3594,20.17367294743137
3595,20.17316516742929
3596,20.17316516742929
3597,20.172149607425126
3598,20.169102927412638
3599,20.166564027402245
3600,20.166564027402245
3601,20.16961070741472
3602,20.17316516742929
3603,20.17468850743552
3604,20.17316516742929
3605,20.170626267418882
3606,20.16961070741472
3607,20.1701184874168
3608,20.171641827423045
3609,20.172657387427208
3610,20.171134047420963
3611,20.171134047420963
3612,20.174180727433438
3613,20.177227407445926
3614,20.176719627443845
3615,20.172149607425126
3616,20.16859514741057
3617,20.169102927412638
3618,20.17367294743137
3619,20.175704067439682
3620,20.174180727433438
3621,20.171641827423045
3622,20.171134047420963
3623,20.17316516742929
3624,20.1751962874376
3625,20.17468850743552
3626,20.172149607425126
3627,20.1701184874168
3628,20.16961070741472
3629,20.170626267418882
3630,20.1701184874168
3631,20.1701184874168
3632,20.171641827423045
3633,20.174180727433438
3634,20.174180727433438
3635,20.172149607425126
3636,20.171641827423045
3637,20.172657387427208
3638,20.174180727433438
3639,20.1751962874376
3640,20.17468850743552
3641,20.172657387427208
3642,20.172149607425126
3643,20.172149607425126
3644,20.171641827423045
3645,20.171641827423045
3646,20.17316516742929
3647,20.1751962874376
3648,20.17468850743552
3649,20.172149607425126
3650,20.1701184874168
3651,20.169102927412638
3652,20.16859514741057
3653,20.169102927412638
3654,20.172149607425126
3655,20.175704067439682
3656,20.1751962874376
3657,20.172657387427208
3658,20.170626267418882
3659,20.170626267418882
3660,20.171134047420963
3661,20.1701184874168
3662,20.167579587406408
3663,20.167071807404326
3664,20.16961070741472
3665,20.172657387427208
3666,20.17367294743137
3667,20.172657387427208
3668,20.170626267418882
3669,20.171134047420963
3670,20.174180727433438
3671,20.176719627443845
3672,20.176719627443845
3673,20.175704067439682
3674,20.17367294743137
3675,20.172149607425126
3676,20.171641827423045
3677,20.172657387427208
3678,20.172657387427208
3679,20.171641827423045
3680,20.171134047420963
3681,20.172149607425126
3682,20.172657387427208
3683,20.171641827423045
3684,20.1701184874168
3685,20.1701184874168
3686,20.171134047420963
3687,20.171641827423045
3688,20.171641827423045
3689,20.171134047420963
3690,20.170626267418882
3691,20.170626267418882
3692,20.171134047420963
3693,20.17316516742929
3694,20.17468850743552
3695,20.17468850743552
3696,20.172149607425126
3697,20.170626267418882
3698,20.172149607425126
3699,20.17468850743552
3700,20.175704067439682
3701,20.17468850743552
3702,20.172657387427208
3703,20.169102927412638
3704,20.166564027402245
3705,20.166564027402245
3706,20.16859514741057
3707,20.16961070741472
3708,20.16859514741057
3709,20.16961070741472
3710,20.171134047420963
3711,20.1701184874168
3712,20.16808736740849
3713,20.167579587406408
3714,20.16808736740849
3715,20.169102927412638
3716,20.1701184874168
3717,20.172149607425126
3718,20.174180727433438
3719,20.1751962874376
3720,20.1751962874376
3721,20.174180727433438
3722,20.171641827423045
3723,20.167579587406408
3724,20.165040687396
3725,20.165548467398082
3726,20.167579587406408
3727,20.169102927412638
3728,20.16961070741472
3729,20.170626267418882
3730,20.1701184874168
3731,20.16808736740849
3732,20.167071807404326
3733,20.16859514741057
3734,20.170626267418882
3735,20.170626267418882
3736,20.16961070741472
3737,20.169102927412638
3738,20.16859514741057
3739,20.170626267418882
3740,20.17367294743137
3741,20.177227407445926
3742,20.17976630745632
3743,20.1802740874584
3744,20.176719627443845
3745,20.17367294743137
3746,20.172657387427208
3747,20.172149607425126
3748,20.17316516742929
3749,20.176211847441763
3750,20.178750747452156
3751,20.177227407445926
3752,20.17316516742929
3753,20.16961070741472
3754,20.167579587406408
3755,20.167579587406408
3756,20.167579587406408
3757,20.16808736740849
3758,20.16808736740849
3759,20.16859514741057
3760,20.16961070741472
3761,20.170626267418882
3762,20.1701184874168
3763,20.16859514741057
3764,20.166564027402245
3765,20.166564027402245
3766,20.167579587406408
3767,20.16961070741472
3768,20.171641827423045
3769,20.171641827423045
3770,20.16961070741472
3771,20.16859514741057
3772,20.170626267418882
3773,20.175704067439682
3774,20.17976630745632
3775,20.177735187448008
3776,20.17316516742929
3777,20.16961070741472
3778,20.16859514741057
3779,20.16961070741472
3780,20.172149607425126
3781,20.1751962874376
3782,20.175704067439682
3783,20.17367294743137
3784,20.171134047420963
3785,20.171134047420963
3786,20.16961070741472
3787,20.167579587406408
3788,20.16859514741057
3789,20.172149607425126
3790,20.174180727433438
3791,20.174180727433438
3792,20.174180727433438
3793,20.176211847441763
3794,20.177735187448008
3795,20.1751962874376
3796,20.171134047420963
3797,20.171134047420963
3798,20.174180727433438
3799,20.177227407445926
3800,20.179258527454238
3801,20.179258527454238
3802,20.176719627443845
3803,20.174180727433438
3804,20.172657387427208
3805,20.171641827423045
3806,20.169102927412638
3807,20.167071807404326
3808,20.169102927412638
3809,20.1751962874376
3810,20.178750747452156
3811,20.177227407445926
3812,20.1751962874376
3813,20.1751962874376
3814,20.17367294743137
3815,20.171134047420963
3816,20.170626267418882
3817,20.172149607425126
3818,20.171134047420963
3819,20.16808736740849
3820,20.167579587406408
3821,20.171134047420963
3822,20.175704067439682
3823,20.175704067439682
3824,20.17367294743137
3825,20.17367294743137
3826,20.17367294743137
3827,20.1701184874168
3828,20.167579587406408
3829,20.16859514741057
3830,20.172149607425126
3831,20.1751962874376
3832,20.1751962874376
3833,20.175704067439682
3834,20.177227407445926
3835,20.176719627443845
3836,20.172657387427208
3837,20.16961070741472
3838,20.1701184874168
3839,20.172657387427208
3840,20.174180727433438
3841,20.17367294743137
3842,20.172657387427208
3843,20.171641827423045
3844,20.1701184874168
3845,20.169102927412638
3846,20.1701184874168
3847,20.172657387427208
3848,20.174180727433438
3849,20.17316516742929
3850,20.171641827423045
3851,20.17367294743137
3852,20.177227407445926
3853,20.178750747452156
3854,20.177227407445926
3855,20.17468850743552
3856,20.172657387427208
3857,20.171641827423045
3858,20.171134047420963
3859,20.170626267418882
3860,20.16961070741472
3861,20.170626267418882
3862,20.17367294743137
3863,20.175704067439682
3864,20.1751962874376
3865,20.17316516742929
3866,20.170626267418882
3867,20.16961070741472
3868,20.172149607425126
3869,20.17468850743552
3870,20.17468850743552
3871,20.17316516742929
3872,20.17316516742929
3873,20.175704067439682
3874,20.176719627443845
3875,20.1751962874376
3876,20.17316516742929
3877,20.174180727433438
3878,20.177227407445926
3879,20.177735187448008
3880,20.1751962874376
3881,20.172657387427208
3882,20.172149607425126
3883,20.172657387427208
3884,20.17316516742929
3885,20.17316516742929
3886,20.172149607425126
3887,20.171134047420963
3888,20.170626267418882
3889,20.171134047420963
3890,20.16961070741472
3891,20.16859514741057
3892,20.172149607425126
3893,20.177227407445926
3894,20.177735187448008
3895,20.172657387427208
3896,20.167071807404326
3897,20.166056247400164
3898,20.169102927412638
3899,20.172149607425126
3900,20.172149607425126
3901,20.171134047420963
3902,20.171134047420963
