frequency_hz,amplitude_g_peak
63.40000179533589,5.1538812157972656e-05
63.600001800999415,9.235300295623927e-05
63.800001806662934,8.271951958005368e-05
64.00000181232645,3.0766823020456565e-05
64.20000181798997,4.922133219023394e-05
64.4000018236535,7.160443080082073e-05
64.60000182931701,7.626400883728869e-05
64.80000183498053,5.706385626342651e-05
65.00000184064406,2.436797801654495e-05
65.20000184630757,1.9001885975309705e-05
65.4000018519711,2.002124869555063e-05
65.60000185763461,0.00010419417768747163
65.80000186329814,0.00012089273729070182
66.00000186896166,8.444105513858811e-05
66.20000187462517,8.01144612300126e-05
66.4000018802887,9.920148246225041e-05
66.60000188595221,4.2769776674674725e-05
66.80000189161574,3.974714318575838e-05
67.00000189727926,0.00010615615542347726
67.20000190294277,0.0002317338982910678
67.4000019086063,0.00018022184607163
67.60000191426981,6.933997951184702e-05
67.80000191993334,0.00010246175967562451
68.00000192559686,3.0953810372159486e-05
68.20000193126037,2.830376206575419e-05
68.4000019369239,4.997251825534296e-05
68.60000194258741,7.139541488241499e-05
68.80000194825094,5.689077102640571e-05
69.00000195391446,3.672060967351958e-05
69.20000195957797,5.380966259104846e-05
69.4000019652415,0.00011380366102173119
69.60000197090501,0.00014675070210829256
69.80000197656854,8.701104681056084e-05
70.00000198223206,6.240180322134855e-05
70.20000198789558,6.85945962255231e-05
70.4000019935591,7.864481620658823e-05
70.60000199922261,5.9115004056549834e-05
70.80000200488614,4.403408657477153e-05
71.00000201054966,3.282315986284652e-05
71.20000201621318,1.715354847032275e-05
71.4000020218767,4.692246367870176e-05
71.60000202754021,8.147337526162253e-05
71.80000203320374,7.505478868808349e-05
72.00000203886727,6.0755122134681095e-05
72.20000204453078,5.140415678449563e-05
72.4000020501943,6.744231913145894e-05
72.60000205585781,7.656260749557539e-05
72.80000206152134,7.681266308580355e-05
73.00000206718487,5.275336925839111e-05
73.20000207284838,5.362097217858832e-05
73.4000020785119,8.48180813840347e-05
73.60000208417542,5.107592961466611e-05
73.80000208983894,6.306156959556466e-05
74.00000209550247,0.00010703253614663597
74.20000210116598,6.234759588284298e-05
74.4000021068295,3.46929353231369e-05
74.60000211249302,2.9452201925224e-05
74.80000211815654,3.4489477815399105e-05
75.00000212382007,3.6947200664543416e-05
75.20000212948358,2.5785338322949742e-05
75.4000021351471,2.1150527813956515e-05
75.60000214081062,6.333442588596252e-05
